User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
110,Glynn Mawhinney,39,Female,Bisexual,Muntinlupa,Undergraduate degree,Mechanical Systems Engineer,182,0,Hindu,Relationship,Taurus,1,158,165,92,590,Male,12,Shared Values,264,4,What's your impression of me from my profile?,338,234,9:27 PM,2:45 PM,1
111,Rouvin Sansun,38,Male,Homosexual,General Santos City,High school,Payment Adjustment Coordinator,239,1,Catholic,Something casual,Gemini,0,923,497,538,29,Male,61,Shared Interests,158,5,What would you do on a rainy Sunday?,61,333,2:41 AM,9:12 AM,0
112,Demeter Theis,23,Male,Heterosexual,Lucena City,Undergraduate degree,Administrative Assistant I,157,1,Buddhist,Marriage,Pisces,0,313,714,210,783,Female,72,Shared Interests,50,5,What's a really sexy name for someone?,926,195,4:39 AM,10:55 AM,0
113,Suzann Shimuk,25,Male,Asexual,Quezon City,Undergraduate degree,Desktop Support Technician,209,1,Atheist,Relationship,Aries,1,891,325,977,397,Female,78,Shared Hobbies,600,4,Who's your favorite LGBTQ+ icon and why?,167,637,5:46 AM,3:58 AM,1
114,Sterling McPeck,18,Female,Asexual,Cagayan de Oro City,Undergraduate degree,Food Chemist,186,1,Agnostic,Relationship,Sagittarius,1,946,202,684,645,Male,74,Shared Interests,954,4,What would you guess about me that isn't on my profile?,402,482,7:36 PM,11:01 PM,1
115,Juliane Denys,23,Female,Homosexual,Tacloban City,In college,VP Marketing,199,0,Hindu,Marriage,Aquarius,0,395,764,884,553,Female,30,Shared Hobbies,437,3,What would you do on a rainy Sunday?,851,73,10:23 AM,2:40 PM,1
116,Dalston Yarnton,28,Female,Bisexual,Baguio City,Graduate degree,Design Engineer,153,1,Buddhist,Relationship,Scorpio,1,635,812,998,155,Male,34,Shared Values,259,2,What's a really sexy name for someone?,574,469,10:52 PM,6:48 PM,0
117,Esmaria Feldmark,36,Male,Pansexual,Manila,Graduate degree,Structural Analysis Engineer,220,1,Hindu,Don't know yet,Aquarius,1,747,614,648,567,Genderqueer,86,Shared Interests,136,2,What's something you've done and will never do again?,748,227,2:47 AM,6:54 AM,1
118,Dani Wethey,16,Female,Asexual,Angeles City,In grad school,Marketing Assistant,152,1,Born Again Christian,Don't know yet,Aquarius,1,486,729,548,474,Female,4,Shared Interests,338,1,What's the funniest nickname someone has for you?,829,164,4:35 PM,11:41 AM,1
119,Levon Lewendon,32,Female,Bisexual,Bacoor,Undergraduate degree,Budget/Accounting Analyst III,229,0,INC,Relationship,Scorpio,0,310,390,481,894,Male,88,Shared Values,944,3,What's a really sexy name for someone?,10,236,2:03 PM,2:22 PM,0
120,Joyan O'Henery,23,Male,Bisexual,Quezon City,Undergraduate degree,Associate Professor,229,0,Hindu,Relationship,Virgo,1,143,603,511,938,Bigender,12,Shared Values,71,2,What's your impression of me from my profile?,787,820,8:57 PM,2:56 PM,0
121,Jennine Pedrocchi,28,Female,Heterosexual,Manila,In grad school,Clinical Specialist,186,0,Hindu,Relationship,Cancer,0,473,185,371,550,Non-binary,33,Shared Interests,913,1,What's your go-to feel good movie or series?,510,97,4:54 PM,7:05 PM,0
122,Betti Rawstorn,30,Genderqueer,Pansexual,Caloocan,High school,Librarian,238,1,INC,Something casual,Cancer,1,5,829,835,706,Female,36,Shared Hobbies,972,3,What's your impression of me from my profile?,809,306,6:48 AM,1:57 PM,0
123,Willis Jordon,24,Female,Bisexual,Angeles City,In grad school,Developer IV,220,0,Atheist,Marriage,Pisces,1,565,965,778,860,Male,57,Shared Hobbies,430,1,What's something you've done and will never do again?,422,350,2:55 AM,3:32 AM,0
124,El Lampke,36,Female,Asexual,Lipa City,In college,VP Quality Control,141,0,Born Again Christian,Marriage,Virgo,0,677,877,463,6,Male,54,Shared Values,230,4,Who's your favorite LGBTQ+ icon and why?,106,101,12:40 AM,10:56 PM,0
125,Fraser Lammert,25,Male,Homosexual,Tarlac City,Undergraduate degree,Biostatistician I,187,0,Atheist,Relationship,Sagittarius,0,28,735,817,689,Male,84,Shared Values,745,5,Who's your favorite LGBTQ+ icon and why?,113,807,4:31 PM,10:56 PM,1
126,Dacia Rupprecht,29,Male,Homosexual,Naga City,Undergraduate degree,Chief Design Engineer,238,0,Christian,Marriage,Scorpio,0,973,681,656,458,Female,24,Shared Hobbies,117,2,What's your impression of me from my profile?,573,633,3:49 PM,6:40 PM,0
127,Ned Oxtoby,34,Male,Asexual,Bacolod,In grad school,Environmental Tech,250,1,INC,Marriage,Sagittarius,1,26,258,749,422,Agender,16,Shared Values,559,5,When do you feel at your sexiest?,380,56,7:28 PM,2:47 AM,0
128,Gerda Eginton,38,Male,Asexual,Lucena City,In college,Technical Writer,144,0,Christian,Relationship,Libra,0,766,993,588,345,Female,34,Shared Values,861,3,What's the funniest nickname someone has for you?,494,993,9:40 AM,5:06 AM,0
129,Timotheus Stigell,39,Male,Bisexual,Cebu City,In college,Programmer III,237,1,Buddhist,Marriage,Cancer,0,554,401,548,505,Male,50,Shared Interests,400,3,What's your go-to feel good movie or series?,953,444,2:40 PM,12:49 PM,1
130,Rasla Bellenie,19,Male,Asexual,Caloocan,In college,Cost Accountant,202,0,INC,Relationship,Gemini,0,318,919,343,452,Female,14,Shared Values,763,2,When do you feel at your sexiest?,909,907,11:16 AM,7:26 AM,1
131,Aggy Kumaar,40,Bigender,Homosexual,Muntinlupa,In college,General Manager,196,1,Agnostic,Relationship,Pisces,0,867,529,619,136,Female,47,Shared Values,208,5,What would you guess about me that isn't on my profile?,393,486,11:41 PM,5:47 AM,1
132,Jackie McGuinley,30,Agender,Homosexual,General Santos City,Undergraduate degree,Safety Technician II,207,0,Catholic,Don't know yet,Aquarius,0,750,536,890,511,Genderqueer,85,Shared Hobbies,757,5,What's something you've done and will never do again?,492,129,4:50 PM,2:29 PM,1
133,Zitella Fenner,37,Male,Bisexual,Tacloban City,In grad school,Community Outreach Specialist,201,0,Agnostic,Marriage,Taurus,1,252,511,992,123,Female,66,Shared Interests,440,2,What's a really sexy name for someone?,957,843,8:01 AM,12:43 AM,0
134,Ilene Cartwight,18,Female,Homosexual,Lipa City,High school,Nurse,189,1,Christian,Don't know yet,Aries,0,440,611,513,792,Female,13,Shared Interests,39,4,What would you do on a rainy Sunday?,306,642,4:26 AM,4:09 PM,0
135,Godart Cornelissen,20,Male,Pansexual,Antipolo City,Graduate degree,Geological Engineer,175,1,Christian,Something casual,Libra,1,240,780,242,921,Male,88,Shared Interests,941,1,What's a really sexy name for someone?,52,656,3:53 PM,12:10 AM,0
136,Margaretta Kettoe,37,Male,Homosexual,Parañaque,High school,Librarian,196,0,Hindu,Relationship,Capricorn,0,552,131,575,843,Female,86,Shared Values,331,1,What's your go-to feel good movie or series?,952,464,4:15 PM,10:19 PM,1
137,Elane Semken,18,Male,Bisexual,Manila,Undergraduate degree,Web Designer IV,162,0,Atheist,Don't know yet,Libra,1,158,890,681,427,Agender,98,Shared Hobbies,24,2,What's the funniest nickname someone has for you?,731,305,12:52 AM,12:43 PM,1
138,Esme Pennycock,34,Male,Bisexual,Tacloban City,High school,Senior Financial Analyst,150,0,Catholic,Something casual,Gemini,0,546,438,56,742,Female,93,Shared Interests,722,3,What's your impression of me from my profile?,780,164,12:16 PM,8:18 AM,0
139,Dew Bodesson,28,Female,Pansexual,San Fernando,In grad school,Health Coach II,167,0,Christian,Marriage,Capricorn,0,56,596,863,915,Male,98,Shared Hobbies,755,4,What's your go-to feel good movie or series?,466,943,10:26 AM,2:45 PM,1
140,Daphne Bourges,26,Female,Bisexual,Antipolo City,Graduate degree,Help Desk Operator,126,1,Born Again Christian,Marriage,Pisces,1,425,238,930,381,Female,47,Shared Values,877,3,When do you feel at your sexiest?,632,460,2:58 PM,5:45 PM,0
141,Bendite Weddell,20,Female,Bisexual,Tacloban City,In grad school,Nurse Practicioner,194,1,Agnostic,Marriage,Taurus,1,549,196,841,353,Female,91,Shared Interests,324,1,Who's your favorite LGBTQ+ icon and why?,968,567,6:46 AM,10:51 PM,0
142,Luke Sherrett,18,Male,Bisexual,San Jose del Monte,In college,Community Outreach Specialist,147,0,INC,Relationship,Pisces,0,418,895,618,34,Male,28,Shared Hobbies,763,2,What's the first thing you find attractive in someone?,552,892,6:55 PM,12:53 PM,0
143,Minnaminnie Rowntree,34,Female,Asexual,Tarlac City,Undergraduate degree,Research Nurse,123,1,INC,Marriage,Aquarius,1,384,186,181,214,Female,85,Shared Interests,808,1,What's a really sexy name for someone?,392,17,11:57 PM,9:01 AM,0
144,Gregoire Flott,20,Male,Homosexual,Dasmarinas,High school,Clinical Specialist,120,1,INC,Marriage,Cancer,0,259,468,515,65,Male,59,Shared Hobbies,241,1,What's your go-to feel good movie or series?,320,668,11:38 PM,11:54 AM,0
145,Milt Colleford,17,Male,Pansexual,Naga City,In college,Software Test Engineer I,234,0,Agnostic,Marriage,Cancer,1,547,336,174,883,Male,53,Shared Interests,834,5,What's the first thing you find attractive in someone?,195,378,4:28 AM,9:20 PM,0
146,Yorgo Pittet,32,Male,Pansexual,Pasig,In college,Quality Control Specialist,217,0,Born Again Christian,Marriage,Sagittarius,0,781,88,574,210,Male,25,Shared Hobbies,177,5,What would you do on a rainy Sunday?,626,9,10:20 AM,1:16 PM,1
147,Malcolm Baumer,26,Male,Heterosexual,Zamboanga City,Graduate degree,Chemical Engineer,182,1,Born Again Christian,Relationship,Capricorn,0,217,878,160,185,Male,94,Shared Hobbies,836,3,When do you feel at your sexiest?,720,739,1:53 AM,6:43 AM,0
148,Ricky Ferronier,30,Female,Bisexual,Parañaque,In college,Librarian,127,1,Atheist,Don't know yet,Sagittarius,1,76,44,526,731,Male,20,Shared Interests,275,1,What's the funniest nickname someone has for you?,642,280,11:16 PM,7:18 AM,1
149,Hatty Beades,32,Female,Homosexual,Tarlac City,High school,Statistician IV,160,0,Hindu,Marriage,Libra,0,28,938,81,539,Female,19,Shared Values,559,5,Who's your favorite LGBTQ+ icon and why?,857,595,4:51 PM,4:07 PM,1
150,Damara Currin,30,Male,Asexual,Baguio City,Undergraduate degree,Food Chemist,193,1,Hindu,Something casual,Gemini,1,836,91,347,165,Female,57,Shared Interests,540,3,What would you guess about me that isn't on my profile?,912,831,12:14 PM,6:05 PM,1
151,Hermie Segebrecht,35,Male,Heterosexual,Cagayan de Oro City,In college,Engineer II,126,0,Born Again Christian,Relationship,Aquarius,1,85,549,348,596,Male,28,Shared Values,254,3,What's the funniest nickname someone has for you?,329,317,2:43 AM,10:49 PM,1
152,Patience Freeth,39,Agender,Homosexual,Lapu-Lapu City,High school,Programmer III,208,0,Buddhist,Something casual,Leo,1,468,555,133,584,Female,75,Shared Values,797,5,What's the funniest nickname someone has for you?,605,524,8:42 PM,12:45 AM,0
153,Corry Dunkley,20,Male,Pansexual,Taguig,High school,Junior Executive,201,0,Atheist,Relationship,Scorpio,1,704,41,915,546,Female,93,Shared Interests,130,3,What would you do on a rainy Sunday?,872,385,1:34 PM,6:02 AM,1
154,Mill Londer,30,Female,Heterosexual,Parañaque,In grad school,Automation Specialist IV,141,1,Hindu,Relationship,Capricorn,1,527,843,828,485,Male,92,Shared Hobbies,640,5,What's something you've done and will never do again?,888,736,12:19 AM,2:57 AM,0
155,Sydel Blackburne,27,Male,Asexual,Muntinlupa,In grad school,Office Assistant I,179,1,Born Again Christian,Relationship,Aries,1,484,588,953,115,Polygender,72,Shared Hobbies,87,2,When do you feel at your sexiest?,477,766,1:27 PM,7:27 AM,1
156,Dale Krzyzaniak,37,Female,Homosexual,Olongapo City,Undergraduate degree,VP Marketing,171,1,Buddhist,Relationship,Cancer,1,866,450,440,225,Male,96,Shared Values,175,1,What's your go-to feel good movie or series?,388,674,3:30 AM,1:09 PM,1
157,Marj Ethington,21,Agender,Pansexual,Muntinlupa,Undergraduate degree,Recruiter,179,1,INC,Something casual,Taurus,0,979,330,150,767,Female,53,Shared Interests,679,3,What's your impression of me from my profile?,721,806,8:37 PM,2:20 PM,1
158,Adelbert Soppit,31,Male,Heterosexual,Tacloban City,High school,Quality Engineer,133,1,Atheist,Marriage,Taurus,1,116,798,987,813,Male,25,Shared Interests,882,1,What would you guess about me that isn't on my profile?,474,852,2:28 AM,4:07 PM,0
159,Lance Vigours,26,Male,Heterosexual,Bacolod,Graduate degree,Desktop Support Technician,204,1,Born Again Christian,Something casual,Sagittarius,1,479,656,854,313,Male,58,Shared Interests,615,4,When do you feel at your sexiest?,102,614,10:09 AM,5:49 AM,0
160,Bran Moon,37,Male,Pansexual,Baguio City,In college,Senior Financial Analyst,233,0,Catholic,Something casual,Pisces,1,515,444,917,689,Polygender,80,Shared Values,492,2,What's your go-to feel good movie or series?,482,477,6:29 AM,6:17 AM,0
161,Jaclyn Schuchmacher,22,Female,Homosexual,Manila,Undergraduate degree,Librarian,122,0,Atheist,Relationship,Aquarius,1,454,971,202,178,Female,81,Shared Values,989,4,What's the funniest nickname someone has for you?,679,696,12:14 AM,8:59 AM,1
162,Dannie Darrigrand,26,Male,Heterosexual,Quezon City,Graduate degree,Community Outreach Specialist,146,0,Hindu,Relationship,Scorpio,0,380,429,150,146,Female,63,Shared Interests,215,5,What's your go-to feel good movie or series?,819,55,12:44 PM,5:18 AM,0
163,Stephanie Wackly,27,Male,Bisexual,Zamboanga City,High school,Accountant IV,165,0,Agnostic,Relationship,Scorpio,0,650,18,294,44,Female,96,Shared Values,63,1,Who's your favorite LGBTQ+ icon and why?,403,732,2:16 AM,6:23 AM,0
164,Currie Flaxman,28,Male,Heterosexual,Parañaque,High school,Senior Editor,218,0,Buddhist,Don't know yet,Sagittarius,0,132,352,730,853,Male,35,Shared Interests,635,3,What's a really sexy name for someone?,71,182,6:17 AM,11:47 AM,0
165,Lovell Towhey,32,Male,Homosexual,Legazpi City,High school,Civil Engineer,126,0,Born Again Christian,Something casual,Libra,1,147,47,377,440,Male,53,Shared Hobbies,419,4,What's a really sexy name for someone?,871,826,1:26 PM,6:51 PM,1
166,Des Beamont,37,Female,Homosexual,Manila,Undergraduate degree,Nuclear Power Engineer,221,0,INC,Marriage,Aries,0,407,520,749,199,Male,72,Shared Values,727,3,What's your go-to feel good movie or series?,503,879,2:03 AM,9:51 AM,1
167,Willamina Claiden,32,Genderfluid,Heterosexual,Parañaque,In grad school,VP Product Management,229,1,INC,Relationship,Aquarius,1,841,648,707,537,Female,63,Shared Values,302,4,What's the first thing you find attractive in someone?,498,388,1:38 AM,4:12 PM,0
168,Georges Tamblingson,23,Male,Bisexual,Makati,In grad school,Automation Specialist III,231,0,Christian,Marriage,Leo,1,510,775,534,346,Male,65,Shared Hobbies,843,2,What's a really sexy name for someone?,101,96,6:50 PM,7:35 PM,1
169,Gregor Evers,35,Male,Homosexual,Angeles City,In college,Senior Developer,234,1,Buddhist,Relationship,Aries,0,680,355,560,75,Male,31,Shared Values,489,4,What would you guess about me that isn't on my profile?,778,156,5:38 AM,9:06 AM,0
170,Danit Tapsfield,38,Male,Homosexual,Parañaque,High school,Senior Quality Engineer,195,0,Born Again Christian,Marriage,Sagittarius,1,769,323,864,346,Female,57,Shared Hobbies,724,5,What's the first thing you find attractive in someone?,148,999,6:09 AM,8:31 AM,1
171,Miquela Santori,30,Male,Heterosexual,Davao City,Graduate degree,Physical Therapy Assistant,236,1,INC,Relationship,Libra,0,568,785,560,738,Female,77,Shared Interests,967,2,What's a really sexy name for someone?,158,387,9:59 PM,8:56 AM,0
172,Annie Cosgriff,25,Genderqueer,Asexual,Baguio City,Graduate degree,Junior Executive,219,0,Atheist,Don't know yet,Aquarius,0,105,271,358,972,Female,67,Shared Hobbies,663,2,What's your go-to feel good movie or series?,572,805,7:03 AM,6:18 PM,1
173,Jedediah Boast,22,Male,Heterosexual,Bacolod,In college,Programmer I,250,1,Atheist,Relationship,Aquarius,1,888,325,943,523,Male,95,Shared Interests,879,1,What's something you've done and will never do again?,729,870,5:53 AM,2:26 AM,1
174,Meghan Glisane,35,Bigender,Heterosexual,Cebu City,In grad school,Staff Accountant III,205,1,Atheist,Relationship,Taurus,0,384,110,367,680,Female,38,Shared Hobbies,635,1,When do you feel at your sexiest?,470,273,7:58 PM,5:55 AM,1
175,Kiele De Blase,33,Female,Pansexual,Pasig,High school,Teacher,126,0,Buddhist,Marriage,Scorpio,1,340,76,922,45,Female,49,Shared Interests,840,2,What would you do on a rainy Sunday?,620,628,3:59 AM,7:07 PM,0
176,Carr Thorrold,17,Polygender,Asexual,Parañaque,Graduate degree,Product Engineer,243,0,Christian,Relationship,Aries,1,926,525,803,797,Male,63,Shared Hobbies,38,5,Who's your favorite LGBTQ+ icon and why?,390,374,11:08 AM,11:19 PM,0
177,Stacy McRitchie,33,Non-binary,Bisexual,Tarlac City,Undergraduate degree,Product Engineer,217,0,Christian,Relationship,Aries,1,712,705,942,1002,Male,34,Shared Interests,7,5,Who's your favorite LGBTQ+ icon and why?,9,944,6:17 AM,1:07 PM,0
178,Ulick Braun,22,Male,Homosexual,Manila,Graduate degree,Geological Engineer,224,1,INC,Relationship,Scorpio,1,787,490,426,767,Male,21,Shared Hobbies,717,2,What would you do on a rainy Sunday?,48,402,4:10 AM,10:51 PM,0
179,Franzen Cavie,34,Polygender,Heterosexual,Bacoor,Graduate degree,Junior Executive,166,0,INC,Something casual,Capricorn,0,556,780,154,445,Male,7,Shared Interests,195,1,Who's your favorite LGBTQ+ icon and why?,641,788,11:25 AM,9:13 AM,1
180,Hillie Krikorian,29,Male,Heterosexual,Pasig,Undergraduate degree,Electrical Engineer,235,1,Born Again Christian,Marriage,Aquarius,0,490,908,968,625,Male,62,Shared Values,340,1,What's your impression of me from my profile?,986,32,5:44 AM,9:48 AM,1
181,Joline Ashdown,28,Female,Homosexual,Lucena City,High school,Electrical Engineer,130,1,Agnostic,Don't know yet,Leo,1,567,718,878,946,Female,56,Shared Values,869,4,What's your go-to feel good movie or series?,422,628,5:31 PM,12:15 PM,1
182,Ingram Babber,19,Male,Bisexual,Davao City,In grad school,Assistant Media Planner,214,0,Buddhist,Something casual,Scorpio,0,934,331,63,942,Male,5,Shared Hobbies,16,5,What's the first thing you find attractive in someone?,843,177,9:54 PM,7:19 AM,1
183,Kellia Hennington,29,Male,Heterosexual,Baguio City,Graduate degree,Senior Cost Accountant,238,0,Catholic,Something casual,Taurus,1,893,530,714,791,Female,50,Shared Hobbies,206,4,What's your go-to feel good movie or series?,401,22,9:44 PM,7:40 PM,0
184,Jeanna Commucci,29,Female,Pansexual,Antipolo City,Graduate degree,Environmental Specialist,131,1,Agnostic,Relationship,Capricorn,1,574,779,352,794,Genderqueer,40,Shared Hobbies,30,1,What's your go-to feel good movie or series?,809,386,6:44 PM,6:02 PM,1
185,Corbet Coode,17,Male,Heterosexual,Bacoor,In college,Financial Analyst,211,1,Buddhist,Marriage,Gemini,1,364,927,964,313,Male,21,Shared Values,601,2,What's your impression of me from my profile?,709,665,11:33 PM,2:40 AM,1
186,Alaster Ugoletti,30,Female,Heterosexual,Pasig,In college,Quality Control Specialist,246,1,Buddhist,Something casual,Scorpio,1,257,714,543,428,Male,7,Shared Values,798,4,What's something you've done and will never do again?,77,564,2:15 AM,5:03 PM,0
187,Kathryne Wickwarth,27,Female,Heterosexual,Lapu-Lapu City,In college,Senior Financial Analyst,239,1,INC,Don't know yet,Aries,0,114,703,314,816,Female,91,Shared Hobbies,717,2,What's the first thing you find attractive in someone?,437,754,4:21 PM,3:23 PM,1
